date,sku_location,units,promo,temp_c
2024-01-01,SKU_A|STORE_1,32,0,10.002460306714966
2024-02-19,SKU_B|STORE_1,15,0,22.411416821836685
2024-02-20,SKU_B|STORE_1,14,0,21.26618629267283
2024-02-21,SKU_B|STORE_1,19,0,20.92952068371532
2024-02-22,SKU_B|STORE_1,22,0,16.994604380912122
2024-02-23,SKU_B|STORE_1,8,0,18.67648731394982
2024-02-24,SKU_B|STORE_1,8,0,18.52247401171358
2024-02-25,SKU_B|STORE_1,13,0,18.90894773764391
2024-02-26,SKU_B|STORE_1,0,0,17.60950316672525
2024-02-27,SKU_B|STORE_1,14,0,20.843341532047898
2024-02-28,SKU_B|STORE_1,0,0,20.54588792121564
2024-02-29,SKU_B|STORE_1,11,0,20.928549467376744
2024-03-01,SKU_B|STORE_1,0,0,19.293267942454268
2024-03-02,SKU_B|STORE_1,15,0,22.991512777182702
2024-03-03,SKU_B|STORE_1,15,0,20.886183392711484
2024-03-04,SKU_B|STORE_1,0,0,15.133169924241557
2024-03-05,SKU_B|STORE_1,14,0,19.423548528178483
2024-03-06,SKU_B|STORE_1,0,1,20.68156656380045
2024-03-07,SKU_B|STORE_1,11,0,22.81481751567474
2024-03-08,SKU_B|STORE_1,7,0,20.368097983288134
2024-03-09,SKU_B|STORE_1,0,0,20.551484313384503
2024-03-10,SKU_B|STORE_1,11,0,19.804867679317567
2024-03-11,SKU_B|STORE_1,0,0,22.537153408468853
2024-03-12,SKU_B|STORE_1,12,0,20.38309828798573
2024-03-13,SKU_B|STORE_1,0,0,20.140256166813064
2024-03-14,SKU_B|STORE_1,0,0,19.928366349037816
2024-03-15,SKU_B|STORE_1,16,0,22.587980868179073
2024-03-16,SKU_B|STORE_1,0,0,20.467608087285853
2024-03-17,SKU_B|STORE_1,14,0,18.237084364734336
2024-03-18,SKU_B|STORE_1,13,0,22.88608057657632
2024-03-19,SKU_B|STORE_1,16,0,20.286533112914363
2024-03-20,SKU_B|STORE_1,31,0,22.448185555638656
2024-03-21,SKU_B|STORE_1,17,0,22.523247951842965
2024-03-22,SKU_B|STORE_1,14,0,24.220899751794914
2024-03-23,SKU_B|STORE_1,13,0,23.937254147162204
2024-03-24,SKU_B|STORE_1,0,0,20.72913073932898
2024-03-25,SKU_B|STORE_1,13,0,21.57389734282682
2024-03-26,SKU_B|STORE_1,10,0,19.34980273415369
2024-03-27,SKU_B|STORE_1,19,0,25.30569326804183
2024-03-28,SKU_B|STORE_1,0,0,22.851154106882234
2024-03-29,SKU_B|STORE_1,14,0,24.770062498393028
2024-03-30,SKU_B|STORE_1,10,0,21.353007768543193
2024-03-31,SKU_B|STORE_1,0,0,17.898933169833164
2024-04-01,SKU_B|STORE_1,18,0,25.063314191629065
2024-04-02,SKU_B|STORE_1,16,0,22.185235121398513
2024-04-03,SKU_B|STORE_1,17,0,22.260925575354246
2024-04-04,SKU_B|STORE_1,16,0,22.097482917014336
2024-04-05,SKU_B|STORE_1,7,0,23.264354177342007
2024-04-06,SKU_B|STORE_1,11,0,23.026173389801414
2024-04-07,SKU_B|STORE_1,0,0,18.760190630876536
2024-04-08,SKU_B|STORE_1,13,0,24.09286910147368
2024-04-09,SKU_B|STORE_1,11,0,20.8354612845386
2024-04-10,SKU_B|STORE_1,23,0,20.930034990380726
2024-04-11,SKU_B|STORE_1,21,0,25.286235285740293
2024-04-12,SKU_B|STORE_1,0,0,23.63623583952123
2024-04-13,SKU_B|STORE_1,8,0,21.078993193860082
2024-04-14,SKU_B|STORE_1,12,0,17.999342326107516
2024-04-15,SKU_B|STORE_1,0,0,21.988692900741267
2024-04-16,SKU_B|STORE_1,24,0,22.692565039999558
2024-04-17,SKU_B|STORE_1,10,0,21.40057556507739
2024-04-18,SKU_B|STORE_1,15,0,19.012535684933884
2024-04-19,SKU_B|STORE_1,18,0,19.862796028860416
2024-04-20,SKU_B|STORE_1,0,0,18.869896748148047
2024-04-21,SKU_B|STORE_1,9,0,21.743926786271267
2024-04-22,SKU_B|STORE_1,15,1,22.88141006196381
2024-04-23,SKU_B|STORE_1,19,0,23.21948512862731
2024-04-24,SKU_B|STORE_1,13,0,19.627032886885523
2024-04-25,SKU_B|STORE_1,11,0,21.481054079121837
2024-04-26,SKU_B|STORE_1,7,0,22.035395148725804
2024-04-27,SKU_B|STORE_1,5,0,19.81797135119143
2024-04-28,SKU_B|STORE_1,10,0,20.453056718918408
2024-04-29,SKU_B|STORE_1,0,0,24.904420635028906
2024-04-30,SKU_B|STORE_1,0,0,20.97039247464264
2024-05-01,SKU_B|STORE_1,13,0,22.22639367252992
2024-05-02,SKU_B|STORE_1,0,0,19.488036965106033
2024-05-03,SKU_B|STORE_1,10,0,20.335380919810472
2024-05-04,SKU_B|STORE_1,14,0,16.714330870241586
2024-05-05,SKU_B|STORE_1,0,0,19.98096611785449
2024-05-06,SKU_B|STORE_1,0,1,22.300806316735603
2024-05-07,SKU_B|STORE_1,0,0,23.99625377424891
2024-05-08,SKU_B|STORE_1,0,1,22.071041411344996
2024-05-09,SKU_B|STORE_1,13,0,20.92790626306092
2024-05-10,SKU_B|STORE_1,0,0,19.533726930049212
2024-05-11,SKU_B|STORE_1,0,0,18.09867024168159
2024-05-12,SKU_B|STORE_1,9,0,18.846120307169528
2024-05-13,SKU_B|STORE_1,0,1,20.257673987742525
2024-05-14,SKU_B|STORE_1,9,0,17.324378265552607
2024-05-15,SKU_B|STORE_1,14,0,20.62094067599059
2024-05-16,SKU_B|STORE_1,11,0,16.643890914629555
2024-05-17,SKU_B|STORE_1,0,1,14.90851550705932
2024-05-18,SKU_B|STORE_1,0,0,16.295176674940805
2024-05-19,SKU_B|STORE_1,11,0,14.838519648236325
2024-05-20,SKU_B|STORE_1,11,0,15.272094849588328
2024-05-21,SKU_B|STORE_1,11,0,20.1261431057911
2024-05-22,SKU_B|STORE_1,0,0,17.304352791015635
2024-05-23,SKU_B|STORE_1,30,0,17.982314311093617
2024-05-24,SKU_B|STORE_1,0,0,19.699642320405985
2024-05-25,SKU_B|STORE_1,2,0,19.737692122516833
2024-05-26,SKU_B|STORE_1,0,0,16.044231702980966
2024-05-27,SKU_B|STORE_1,22,0,19.542396499622388
2024-05-28,SKU_B|STORE_1,0,0,17.484266666423323
2024-05-29,SKU_B|STORE_1,0,1,16.549538417630767
2024-05-30,SKU_B|STORE_1,19,0,17.25295841883225
2024-05-31,SKU_B|STORE_1,11,0,13.341495453658432
2024-06-01,SKU_B|STORE_1,8,0,14.442699451837221
2024-06-02,SKU_B|STORE_1,12,0,15.618987593897854
2024-06-03,SKU_B|STORE_1,10,0,16.87332935461967
2024-06-04,SKU_B|STORE_1,19,0,14.726818222761976
2024-06-05,SKU_B|STORE_1,0,0,15.03158789610145
2024-06-06,SKU_B|STORE_1,0,0,17.038873267581042
2024-06-07,SKU_B|STORE_1,0,0,17.735674752952924
2024-06-08,SKU_B|STORE_1,10,0,16.257349414597012
2024-06-09,SKU_B|STORE_1,0,0,17.069339723359082
2024-06-10,SKU_B|STORE_1,0,0,13.531845090659221
2024-06-11,SKU_B|STORE_1,0,0,13.534477593063354
2024-06-12,SKU_B|STORE_1,21,0,14.58960906803628
2024-06-13,SKU_B|STORE_1,22,0,13.155139953870963
2024-06-14,SKU_B|STORE_1,13,0,12.546294585875707
2024-06-15,SKU_B|STORE_1,16,1,16.667056769744633
2024-06-16,SKU_B|STORE_1,15,0,12.761624063296367
2024-06-17,SKU_B|STORE_1,14,0,11.032237908365587
2024-06-18,SKU_B|STORE_1,13,0,13.73846314679852
2024-06-19,SKU_B|STORE_1,16,0,16.233840705363203
2024-06-20,SKU_B|STORE_1,0,0,12.521692965521142
2024-06-21,SKU_B|STORE_1,7,1,14.619944934633399
2024-06-22,SKU_B|STORE_1,8,0,11.077988795811653
2024-06-23,SKU_B|STORE_1,0,0,10.76696216312644
2024-06-24,SKU_B|STORE_1,0,0,10.165336023222485
2024-06-25,SKU_B|STORE_1,0,1,11.053087171309866
2024-06-26,SKU_B|STORE_1,19,1,14.807135005839207
2024-06-27,SKU_B|STORE_1,15,0,8.617647396231751
2024-06-28,SKU_B|STORE_1,8,0,13.997036988741442
2024-06-29,SKU_B|STORE_1,5,0,8.499371629139056
2024-06-30,SKU_B|STORE_1,0,0,9.842198415710387
2024-07-01,SKU_B|STORE_1,0,0,11.77486684356925
2024-07-02,SKU_B|STORE_1,22,0,11.157247603598673
2024-07-03,SKU_B|STORE_1,0,1,10.254239037997838
2024-07-04,SKU_B|STORE_1,9,0,6.185001118547246
2024-07-05,SKU_B|STORE_1,0,0,10.001908921895625
2024-07-06,SKU_B|STORE_1,8,0,7.026632844737064
2024-07-07,SKU_B|STORE_1,11,0,14.003377255486104
2024-07-08,SKU_B|STORE_1,10,0,8.233234845534193
2024-07-09,SKU_B|STORE_1,11,0,8.832461603571305
2024-07-10,SKU_B|STORE_1,0,0,5.957006855970677
2024-07-11,SKU_B|STORE_1,11,0,7.088555614781885
2024-07-12,SKU_B|STORE_1,4,0,5.260716649000274
2024-07-13,SKU_B|STORE_1,15,1,9.602990791061904
2024-07-14,SKU_B|STORE_1,0,0,6.913804151267055
2024-07-15,SKU_B|STORE_1,8,0,8.361653575757483
2024-07-16,SKU_B|STORE_1,12,0,5.666559370540838
2024-07-17,SKU_B|STORE_1,16,1,5.833729145105076
2024-07-18,SKU_B|STORE_1,19,0,9.213593191537289
2024-07-19,SKU_B|STORE_1,0,1,4.496059613255488
2024-07-20,SKU_B|STORE_1,0,0,2.6398274699309274
2024-07-21,SKU_B|STORE_1,0,0,6.859578533223202
2024-07-22,SKU_B|STORE_1,15,1,3.5699858292787394
2024-07-23,SKU_B|STORE_1,0,0,4.78050244163718
2024-07-24,SKU_B|STORE_1,18,0,7.2906711814247025
2024-07-25,SKU_B|STORE_1,9,0,3.639723830495199
2024-07-26,SKU_B|STORE_1,0,0,6.8446286425774385
2024-07-27,SKU_B|STORE_1,7,0,3.537545038795998
2024-07-28,SKU_B|STORE_1,0,0,7.695132210198199
2024-07-29,SKU_B|STORE_1,10,0,7.179325676240941
2024-07-30,SKU_B|STORE_1,9,0,3.4032950866454508
2024-07-31,SKU_B|STORE_1,8,0,3.7382711977970047
2024-08-01,SKU_B|STORE_1,13,0,2.321227176674127
2024-08-02,SKU_B|STORE_1,0,0,4.2072552731620325
2024-08-03,SKU_B|STORE_1,0,0,5.9295804072298
2024-08-04,SKU_B|STORE_1,6,0,0.5636011001405286
2024-08-05,SKU_B|STORE_1,0,0,5.119825740697485
2024-08-06,SKU_B|STORE_1,13,0,0.4668594561986832
2024-08-07,SKU_B|STORE_1,15,0,1.2271357599658768
2024-08-08,SKU_B|STORE_1,8,0,-0.7948962804864976
2024-08-09,SKU_B|STORE_1,8,0,6.826475914619806
2024-08-10,SKU_B|STORE_1,0,0,2.5722496338400487
2024-08-11,SKU_B|STORE_1,9,0,2.7848487712525927
2024-08-12,SKU_B|STORE_1,17,0,0.7858925968021608
2024-08-13,SKU_B|STORE_1,12,0,4.117166963425179
2024-08-14,SKU_B|STORE_1,0,0,-2.3756344160634395
2024-08-15,SKU_B|STORE_1,0,0,1.7339561386430595
2024-08-16,SKU_B|STORE_1,9,0,5.946446170315074
2024-08-17,SKU_B|STORE_1,0,0,0.6237690103359655
2024-08-18,SKU_B|STORE_1,15,0,1.2796044390941104
2024-08-19,SKU_B|STORE_1,0,0,2.4498018564691346
2024-08-20,SKU_B|STORE_1,0,0,-0.6549032792261118
2024-08-21,SKU_B|STORE_1,15,0,0.879026971922436
2024-08-22,SKU_B|STORE_1,5,0,2.623381886770223
2024-08-23,SKU_B|STORE_1,0,0,0.9609848038093667
2024-08-24,SKU_B|STORE_1,0,0,1.1877797534917462
2024-08-25,SKU_B|STORE_1,9,0,-0.37662817619874467
2024-08-26,SKU_B|STORE_1,0,0,0.8327455005583451
2024-08-27,SKU_B|STORE_1,0,0,0.19528093344555109
2024-08-28,SKU_B|STORE_1,0,0,2.8790240356958106
2024-08-29,SKU_B|STORE_1,15,0,1.3058003302472796
2024-08-30,SKU_B|STORE_1,7,0,-0.7392296767383628
2024-08-31,SKU_B|STORE_1,0,0,-5.251330474653357
2024-09-01,SKU_B|STORE_1,0,1,0.9709684860593648
2024-09-02,SKU_B|STORE_1,0,0,0.9503849130963287
2024-09-03,SKU_B|STORE_1,10,0,-2.490503827725708
2024-09-04,SKU_B|STORE_1,7,1,-4.746808332573363
2024-09-05,SKU_B|STORE_1,11,1,-3.123883739922359
2024-09-06,SKU_B|STORE_1,13,0,0.9251219601583982
2024-09-07,SKU_B|STORE_1,6,0,-3.1405664969971716
2024-09-08,SKU_B|STORE_1,0,0,-2.010538961817219
2024-09-09,SKU_B|STORE_1,0,0,-0.7278990538213941
2024-09-10,SKU_B|STORE_1,0,0,1.206159807926599
2024-09-11,SKU_B|STORE_1,12,0,-1.3494480965295945
2024-09-12,SKU_B|STORE_1,6,0,-1.5811136135736246
2024-09-13,SKU_B|STORE_1,4,0,-2.5418707847320783
2024-09-14,SKU_B|STORE_1,10,0,1.756691773099139
2024-09-15,SKU_B|STORE_1,0,1,0.5702541587738437
2024-09-16,SKU_B|STORE_1,14,0,-1.8055002056177096
2024-09-17,SKU_B|STORE_1,0,0,-4.458576534155853
2024-09-18,SKU_B|STORE_1,13,1,-3.2927056348987
2024-09-19,SKU_B|STORE_1,13,0,-0.5964010214369468
2024-09-20,SKU_B|STORE_1,0,0,-3.238073965800675
2024-09-21,SKU_B|STORE_1,4,0,-0.046831893904845545
2024-09-22,SKU_B|STORE_1,11,0,-1.141214013736461
2024-09-23,SKU_B|STORE_1,0,0,-1.3080659836269517
2024-09-24,SKU_B|STORE_1,10,0,-0.6121926388165122
2024-09-25,SKU_B|STORE_1,0,0,-0.944088037632566
2024-09-26,SKU_B|STORE_1,13,1,-3.670261901144631
2024-09-27,SKU_B|STORE_1,0,1,-2.626665990620478
2024-09-28,SKU_B|STORE_1,9,0,2.693075585886848
2024-09-29,SKU_B|STORE_1,0,1,-4.410268511806832
2024-09-30,SKU_B|STORE_1,9,0,-2.9480898229906862
2024-10-01,SKU_B|STORE_1,10,0,0.13150690783175545
2024-10-02,SKU_B|STORE_1,18,0,-2.31574308886487
2024-10-03,SKU_B|STORE_1,11,0,-3.615244251772865
2024-10-04,SKU_B|STORE_1,8,0,-4.6275726231896215
2024-10-05,SKU_B|STORE_1,0,0,-0.8958438289712152
2024-10-06,SKU_B|STORE_1,0,0,0.08875697900257595
2024-10-07,SKU_B|STORE_1,13,0,0.8691722468071146
2024-10-08,SKU_B|STORE_1,14,0,-1.7990894926886107
2024-10-09,SKU_B|STORE_1,9,0,0.21078570669623087
2024-10-10,SKU_B|STORE_1,0,0,-3.9140753752438924
2024-10-11,SKU_B|STORE_1,8,0,-1.4776430614195655
2024-10-12,SKU_B|STORE_1,8,0,-3.1304516089111214
2024-10-13,SKU_B|STORE_1,8,0,-1.386502428861635
2024-10-14,SKU_B|STORE_1,0,0,-0.18777810182968802
2024-10-15,SKU_B|STORE_1,0,0,0.4986852778426356
2024-10-16,SKU_B|STORE_1,0,1,-3.568691683396044
2024-10-17,SKU_B|STORE_1,0,0,1.0014169917073308
2024-10-18,SKU_B|STORE_1,7,0,-2.423590385719529
2024-10-19,SKU_B|STORE_1,11,1,-3.4641437710064973
2024-10-20,SKU_B|STORE_1,0,0,-1.6883650945244653
2024-10-21,SKU_B|STORE_1,9,0,-4.203378153308293
2024-10-22,SKU_B|STORE_1,7,0,-1.1968903524272931
2024-10-23,SKU_B|STORE_1,14,0,-0.5510919243815685
2024-10-24,SKU_B|STORE_1,0,0,-1.4523956199591663
2024-10-25,SKU_B|STORE_1,14,0,0.10279352289804611
2024-10-26,SKU_B|STORE_1,7,0,-1.513527864326435
2024-10-27,SKU_B|STORE_1,0,0,-0.7874683786947989
2024-10-28,SKU_B|STORE_1,14,0,-3.5851044940206203
2024-10-29,SKU_B|STORE_1,13,0,-0.5234657845537734
2024-10-30,SKU_B|STORE_1,0,0,-2.2127732759854535
2024-10-31,SKU_B|STORE_1,12,0,-1.3090334623209343
2024-11-01,SKU_B|STORE_1,6,0,-0.4925256223635536
2024-11-02,SKU_B|STORE_1,0,0,0.1841501667744494
2024-11-03,SKU_B|STORE_1,0,0,-3.380752125989375
2024-11-04,SKU_B|STORE_1,0,0,-3.1008999321781148
2024-11-05,SKU_B|STORE_1,0,0,-0.46166874412536296
2024-11-06,SKU_B|STORE_1,0,0,1.2103031691437707
2024-11-07,SKU_B|STORE_1,19,0,1.1041497770564104
2024-11-08,SKU_B|STORE_1,13,0,2.2942129893841248
2024-11-09,SKU_B|STORE_1,6,0,3.2386027167859206
2024-11-10,SKU_B|STORE_1,3,0,1.7598887330821396
2024-11-11,SKU_B|STORE_1,11,0,0.8606057584387358
2024-11-12,SKU_B|STORE_1,13,0,-1.0265806559743451
2024-11-13,SKU_B|STORE_1,9,0,-0.7171398347227864
2024-11-14,SKU_B|STORE_1,8,0,0.3819305972993152
2024-11-15,SKU_B|STORE_1,11,0,1.995093745897484
2024-11-16,SKU_B|STORE_1,9,0,2.0479711417611663
2024-11-17,SKU_B|STORE_1,11,1,1.763854305192248
2024-11-18,SKU_B|STORE_1,8,0,1.6012312580954478
2024-11-19,SKU_B|STORE_1,0,0,3.3213770897007917
2024-11-20,SKU_B|STORE_1,15,0,2.633110129794387
2024-11-21,SKU_B|STORE_1,0,0,2.970505993034071
2024-11-22,SKU_B|STORE_1,0,0,3.152313256838305
2024-11-23,SKU_B|STORE_1,0,0,1.605691646080554
2024-11-24,SKU_B|STORE_1,0,0,0.8016047146384953
2024-11-25,SKU_B|STORE_1,13,0,4.012652304703021
2024-11-26,SKU_B|STORE_1,14,0,4.033033662691063
2024-11-27,SKU_B|STORE_1,10,0,2.9307241201260306
2024-11-28,SKU_B|STORE_1,14,0,2.7124560758435043
2024-11-29,SKU_B|STORE_1,3,0,8.275860812163728
2024-11-30,SKU_B|STORE_1,9,0,2.3775305860762908
2024-12-01,SKU_B|STORE_1,11,0,3.639605197051033
2024-12-02,SKU_B|STORE_1,0,1,4.7862126748153555
2024-12-03,SKU_B|STORE_1,14,0,2.128935596458623
2024-12-04,SKU_B|STORE_1,15,0,4.855719832461263
2024-12-05,SKU_B|STORE_1,0,0,8.402191131110488
2024-12-06,SKU_B|STORE_1,0,0,6.861413165559264
2024-12-07,SKU_B|STORE_1,9,0,6.446544800768206
2024-12-08,SKU_B|STORE_1,9,0,6.556894982967481
2024-12-09,SKU_B|STORE_1,0,0,5.78723391840527
2024-12-10,SKU_B|STORE_1,7,0,7.67267245300972
2024-12-11,SKU_B|STORE_1,0,0,5.638001671793475
2024-12-12,SKU_B|STORE_1,0,0,5.299150966296752
2024-12-13,SKU_B|STORE_1,13,0,6.545030652617525
2024-12-14,SKU_B|STORE_1,9,0,8.349604013571861
2024-12-15,SKU_B|STORE_1,11,0,7.397353291094356
2024-12-16,SKU_B|STORE_1,15,0,8.284838352728663
2024-12-17,SKU_B|STORE_1,13,0,3.08768837609066
2024-12-18,SKU_B|STORE_1,19,0,9.723056635099995
2024-12-19,SKU_B|STORE_1,20,0,12.219949450169082
2024-12-20,SKU_B|STORE_1,0,0,10.411087583003775
2024-12-21,SKU_B|STORE_1,9,0,7.309242398851964
2024-12-22,SKU_B|STORE_1,6,0,6.451407587320202
2024-12-23,SKU_B|STORE_1,12,0,8.907583199720788
2024-12-24,SKU_B|STORE_1,0,0,6.583551736230546
2024-12-25,SKU_B|STORE_1,0,0,10.214122714261979
2024-12-26,SKU_B|STORE_1,17,1,7.91760149839602
2024-12-27,SKU_B|STORE_1,17,1,11.095698236151406
2024-12-28,SKU_B|STORE_1,0,0,12.104836223135539
2024-12-29,SKU_B|STORE_1,12,0,5.5224368317667025
2024-12-30,SKU_B|STORE_1,14,0,10.378995747824558
2024-12-31,SKU_B|STORE_1,9,0,8.603437583864082
2025-01-01,SKU_B|STORE_1,19,0,7.387000393432432
2025-01-02,SKU_B|STORE_1,20,0,9.178373508421021
2025-01-03,SKU_B|STORE_1,15,0,10.181568247280754
2025-01-04,SKU_B|STORE_1,12,0,12.893003604041727
2025-01-05,SKU_B|STORE_1,16,0,7.988763052212927
2025-01-06,SKU_B|STORE_1,14,0,13.338845543684213
2025-01-07,SKU_B|STORE_1,17,0,15.478622362557637
2025-01-08,SKU_B|STORE_1,22,0,12.842227397193096
2025-01-09,SKU_B|STORE_1,0,0,12.943588347416114
2025-01-10,SKU_B|STORE_1,11,0,12.02867249607116
2025-01-11,SKU_B|STORE_1,14,0,9.908640046428319
2025-01-12,SKU_B|STORE_1,0,0,13.53090865295843
2025-01-13,SKU_B|STORE_1,0,0,13.43111312443692
2025-01-14,SKU_B|STORE_1,0,0,14.327259011479121
2025-01-15,SKU_B|STORE_1,24,0,18.201920239101764
2025-01-16,SKU_B|STORE_1,17,0,14.719059770465375
2025-01-17,SKU_B|STORE_1,13,0,14.313212553691645
2025-01-18,SKU_B|STORE_1,8,0,16.782917338615
2025-01-19,SKU_B|STORE_1,10,0,11.164803821768366
2025-01-20,SKU_B|STORE_1,0,0,11.764869579262902
2025-01-21,SKU_B|STORE_1,0,0,13.493700479424962
2025-01-22,SKU_B|STORE_1,12,0,13.126835977941903
2025-01-23,SKU_B|STORE_1,13,0,16.015827597746448
2025-01-24,SKU_B|STORE_1,12,0,14.182973436652066
2025-01-25,SKU_B|STORE_1,12,0,18.486190913334955
2025-01-26,SKU_B|STORE_1,0,0,18.23420195062916
2025-01-27,SKU_B|STORE_1,17,0,16.91889419480261
2025-01-28,SKU_B|STORE_1,21,0,14.7906196845226
2025-01-29,SKU_B|STORE_1,13,0,16.978707203058576
2025-01-30,SKU_B|STORE_1,0,0,17.547425289411905
2025-01-31,SKU_B|STORE_1,8,0,13.970908035252526
2025-02-01,SKU_B|STORE_1,0,0,16.978546752280447
2025-02-02,SKU_B|STORE_1,16,1,17.868289630701202
2025-02-03,SKU_B|STORE_1,14,0,17.062151170508844
2025-02-04,SKU_B|STORE_1,15,0,19.94264134040382
2025-02-05,SKU_B|STORE_1,18,0,19.397929283702513
2025-02-06,SKU_B|STORE_1,15,0,15.485555491786315
2025-02-07,SKU_B|STORE_1,13,0,17.550687118916446
2025-02-08,SKU_B|STORE_1,6,0,15.793508964201138
2025-02-09,SKU_B|STORE_1,14,0,18.784299505393985
2025-02-10,SKU_B|STORE_1,0,0,16.04925832383744
2025-02-11,SKU_B|STORE_1,12,0,19.786237961919607
2025-02-12,SKU_B|STORE_1,0,0,18.869613655910793
2025-02-13,SKU_B|STORE_1,10,0,20.186302378439596
2025-02-14,SKU_B|STORE_1,7,0,18.10333069086519
2025-02-15,SKU_B|STORE_1,0,0,15.627293075036397
2025-02-16,SKU_B|STORE_1,0,0,22.215398823130336
2025-02-17,SKU_B|STORE_1,0,0,18.47986725850801
2025-02-18,SKU_B|STORE_1,15,0,21.71704517599249
2025-02-19,SKU_B|STORE_1,17,0,19.96003437586249
2025-02-20,SKU_B|STORE_1,13,0,20.580802553318094
2025-02-21,SKU_B|STORE_1,17,0,23.023048441478544
2025-02-22,SKU_B|STORE_1,0,0,20.17181848473172
2025-02-23,SKU_B|STORE_1,0,1,22.416795672811325
2024-01-01,SKU_C|STORE_1,61,0,11.630474153458971
2024-01-02,SKU_C|STORE_1,68,0,8.974688302175231
2024-01-03,SKU_C|STORE_1,71,0,11.365110004662013
2024-01-04,SKU_C|STORE_1,62,0,9.83384950380319
2024-01-05,SKU_C|STORE_1,50,0,11.001761650774265
2024-01-06,SKU_C|STORE_1,68,1,11.291562565648015
2024-01-07,SKU_C|STORE_1,53,0,12.42106118033373
2024-01-08,SKU_C|STORE_1,75,0,10.171476333971846
2024-01-09,SKU_C|STORE_1,74,0,11.335501552849042
2024-01-10,SKU_C|STORE_1,69,0,12.234396790456048
2024-01-11,SKU_C|STORE_1,59,0,12.184081248850351
2024-01-12,SKU_C|STORE_1,47,0,10.623354567576772
2024-01-13,SKU_C|STORE_1,46,0,15.830352529063466
2024-01-14,SKU_C|STORE_1,44,0,11.694492324890255
2024-01-15,SKU_C|STORE_1,56,0,14.315819604193548
2024-01-16,SKU_C|STORE_1,64,0,13.415624474828633
2024-01-17,SKU_C|STORE_1,65,0,15.63656263152885
2024-01-18,SKU_C|STORE_1,60,0,9.067493816718223
2024-01-19,SKU_C|STORE_1,47,0,17.67950992426033
2024-01-20,SKU_C|STORE_1,48,0,13.376228980453622
2024-01-21,SKU_C|STORE_1,32,0,11.547132366288443
2024-01-22,SKU_C|STORE_1,67,0,14.444387677775243
2024-01-23,SKU_C|STORE_1,86,0,18.865440341063383
2024-01-24,SKU_C|STORE_1,77,0,15.576018626430745
2024-01-25,SKU_C|STORE_1,60,0,12.313461321598032
2024-01-26,SKU_C|STORE_1,40,0,14.028895696948931
2024-01-27,SKU_C|STORE_1,53,0,17.789073765463392
2024-01-28,SKU_C|STORE_1,37,0,12.530722887561888
2024-01-29,SKU_C|STORE_1,104,1,15.145702482638633
2024-01-30,SKU_C|STORE_1,68,0,15.100858798689224
2024-01-31,SKU_C|STORE_1,81,0,20.17255579311038
2024-02-01,SKU_C|STORE_1,68,0,15.464656144979289
2024-02-02,SKU_C|STORE_1,70,0,18.83186022143918
2024-02-03,SKU_C|STORE_1,38,0,15.0498563807166
2024-02-04,SKU_C|STORE_1,47,0,14.972623184944649
2024-02-05,SKU_C|STORE_1,59,0,18.73580226347838
2024-02-06,SKU_C|STORE_1,70,0,18.14650420275424
2024-02-07,SKU_C|STORE_1,82,0,13.642156295964124
2024-02-08,SKU_C|STORE_1,58,0,18.512285712354032
2024-02-09,SKU_C|STORE_1,87,1,18.681112961030493
2024-02-10,SKU_C|STORE_1,44,0,16.34444578194057
2024-02-11,SKU_C|STORE_1,47,0,18.15970052999746
2024-02-12,SKU_C|STORE_1,70,0,18.412800363020622
2024-02-13,SKU_C|STORE_1,79,0,17.06555253599892
2024-02-14,SKU_C|STORE_1,85,0,17.020469836052555
2024-02-15,SKU_C|STORE_1,75,0,16.99779243113051
2024-02-16,SKU_C|STORE_1,48,0,17.937517444325195
2024-02-17,SKU_C|STORE_1,45,0,15.979951466183488
2024-02-18,SKU_C|STORE_1,51,0,18.67696399017899
2024-02-19,SKU_C|STORE_1,64,0,15.930495915819595
2024-02-20,SKU_C|STORE_1,86,0,19.184222798968385
2024-02-21,SKU_C|STORE_1,64,0,19.000408691988778
2024-02-22,SKU_C|STORE_1,60,0,17.241731308422775
2024-02-23,SKU_C|STORE_1,74,0,21.119624928672486
2024-02-24,SKU_C|STORE_1,46,0,23.39733169186815
2024-02-25,SKU_C|STORE_1,57,0,22.304719141109736
2024-02-26,SKU_C|STORE_1,56,0,17.07892968364002
2024-02-27,SKU_C|STORE_1,139,1,22.437138286205204
2024-02-28,SKU_C|STORE_1,88,0,20.455544766225284
2024-02-29,SKU_C|STORE_1,78,0,20.026788318335942
2024-03-01,SKU_C|STORE_1,54,0,19.056283069716542
2024-03-02,SKU_C|STORE_1,47,0,20.32933953796646
2024-03-03,SKU_C|STORE_1,48,0,23.20108196662804
2024-03-04,SKU_C|STORE_1,62,0,21.6225140585331
2024-03-05,SKU_C|STORE_1,83,0,19.81455364336395
2024-03-06,SKU_C|STORE_1,88,0,19.39843085891849
2024-03-07,SKU_C|STORE_1,67,0,19.990534271441557
2024-03-08,SKU_C|STORE_1,80,1,22.066293749272738
2024-03-09,SKU_C|STORE_1,51,0,24.689024605359066
2024-03-10,SKU_C|STORE_1,83,1,18.963286784770244
2024-03-11,SKU_C|STORE_1,91,1,21.134131174031587
2024-03-12,SKU_C|STORE_1,76,0,20.44589260217943
2024-03-13,SKU_C|STORE_1,64,0,19.784708142890338
2024-03-14,SKU_C|STORE_1,114,1,22.134308407438102
